Taxon_Name	Level	Slashpile1	Slashpile10	Slashpile11	Slashpile13	Slashpile14	Slashpile15	Slashpile16	Slashpile17	Slashpile18	Slashpile19	Slashpile2	Slashpile20	Slashpile21	Slashpile22	Slashpile23	Slashpile24	Slashpile25	Slashpile26	Slashpile27	Slashpile28	Slashpile3	Slashpile4	Slashpile40	Slashpile5	Slashpile6	Slashpile7	Slashpile8	Slashpile9
Lobosporangium	genus	0.000305351987564	0.0	2.35665637593e-05	0.000285704081997	0.000198263214243	0.000296928143389	0.0	0.0	3.60165676211e-05	0.0	0.0	0.000319175055242	0.00528786755621	0.000138995065675	0.000281678805682	0.000208409315896	0.0	0.000506500084417	3.29369915352e-05	0.0	2.1429336762e-05	2.5078369906e-05	0.0	0.000202711263145	0.0	0.000176538088093	0.00114076667388	0.00132514154921
Mortierella	genus	0.01721074839	0.00244094876473	0.00424198147668	0.00303560587122	0.00087235814267	0.00151163418453	0.000361391356723	0.000814951646202	0.00446605438502	0.000382555470543	0.00167316284818	0.00589246255831	0.0329132690882	0.000694975328376	0.00297774737435	0.000911790757047	0.0	0.000253250042208	0.000461117881493	0.000172890733057	0.00175720561449	0.000300940438871	0.00143215180809	0.0072976054732	0.000327162681643	0.00152999676347	0.00601852762426	0.00445729430189
Umbelopsis	genus	0.0142960248723	0.0389318999951	0.068649400231	0.0340702117782	0.0229192275665	0.0350915078551	0.0502032826382	0.00217320438987	7.20331352422e-05	0.0103768171385	0.0407833444244	0.00157132334888	0.00454657771189	0.0016679407881	0.00732364894773	0.0216485176887	0.0	0.00219483369914	0.0624814729423	4.32226832642e-05	0.0273438337083	0.0624702194357	0.00988184747583	0.0142658051438	0.0319528885738	0.0357195398241	0.0503314123872	0.00917560133317
Mucorales 2	order	8.32778147901e-05	2.46560481286e-05	0.000141399382556	7.14260204993e-05	0.000158610571395	5.39869351617e-05	0.00111429001656	0.0	0.0	0.0	0.00174921570491	2.45519273263e-05	9.88386459106e-05	3.47487664188e-05	4.02398293831e-05	5.21023289741e-05	0.0	0.0	0.000131747966141	0.0	0.000600021429337	0.00025078369906	0.000644468313641	0.000202711263145	8.17906704109e-05	0.000176538088093	3.93367818579e-05	0.000200779022608
Cunninghamella	genus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.82077093052e-05	0.0	0.0	4.02398293831e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Absidia -Lichtheimia	genus	2.77592715967e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000855594638274	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mucoraceae	family	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.90132141839e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Halteromyces	genus	0.0	2.46560481286e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mucor	genus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00064829821718	0.0	0.0	7.36557819789e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rhizopus	genus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.96683909289e-05	0.0
Thamnidiaceae	family	0.000222074172774	2.46560481286e-05	4.71331275187e-05	3.57130102496e-05	0.000198263214243	5.39869351617e-05	0.00442704411986	0.0	3.60165676211e-05	0.0	0.00119783249358	2.45519273263e-05	0.000197677291821	0.000104246299256	0.000321918635065	7.81534934612e-05	0.0	8.44166807361e-05	0.000164684957676	0.0	0.000642880102861	7.52351097179e-05	0.000358037952023	0.000380083618396	8.17906704109e-05	0.00014711507341	9.83419546447e-05	0.000240934827129
Dicranophora	genus	0.00385853875194	0.0001725923369	0.000282798765112	0.000142852040999	0.00059478964273	0.00164660152243	0.112001204638	0.0	7.20331352422e-05	4.78194338179e-05	0.00642646639414	0.00019641541861	0.00370644922165	0.00163319202168	0.00422518208523	0.000364716302819	0.0	8.44166807361e-05	0.000790487796845	0.0	0.00424300867888	0.000802507836991	0.00164697457931	0.0014696566578	0.000490744022465	0.00117692058728	0.000609720118797	0.00433682688833
Thamnidium	genus	0.000805018876305	0.0	2.35665637593e-05	7.14260204993e-05	0.000158610571395	0.000188954273066	0.019966872459	0.0	0.000216099405727	0.0	0.00152105713471	0.000270071200589	0.000197677291821	0.000416985197026	0.00100599573458	0.000130255822435	0.0	0.000126625021104	0.000592865847633	0.0	0.00120004285867	0.000100313479624	0.000572860723237	0.000380083618396	0.000136317784018	0.000588460293642	1.96683909289e-05	0.000321246436172
Kuzuhaea	genus	2.77592715967e-05	0.0	2.35665637593e-05	3.57130102496e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000285198212758	2.45519273263e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.16075904046e-05	0.0	0.0	0.0	0.0	0.0
Piptocephalis	genus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.20331352422e-05	0.0	0.0	2.45519273263e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Glomeromycota	phylum	0.0	0.0	0.0	0.0	3.96526428486e-05	0.0	0.0	0.000733456481582	0.0	0.0	0.0	9.82077093052e-05	0.0	0.0	0.0	0.0	0.000209844714911	0.0	0.0	0.000259336099585	2.1429336762e-05	0.0	0.0	0.0	2.72635568036e-05	0.0	0.0	0.0
Ambispora	genus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000235722704382	2.5078369906e-05	0.0	0.00131762321044	0.000654325363287	0.000117692058728	0.0	0.0
Archaeospora	genus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00208691382274	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Glomeromycetes	class	0.000138796357984	2.46560481286e-05	0.0	3.57130102496e-05	0.0	2.69934675808e-05	0.0	0.00209170922525	0.0	4.78194338179e-05	0.0	0.000564694328505	0.0	0.0	4.02398293831e-05	5.21023289741e-05	0.00110917920739	0.0	0.0	0.0012102351314	0.000192864030858	0.000175548589342	0.0	2.53389078931e-05	0.0	0.0	0.0	0.0
Diversisporales	order	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.78194338179e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.72635568036e-05	0.0	0.0	0.0
Acaulosporaceae	family	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.78194338179e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Acaulospora	genus	0.0	0.0	0.0	0.0	0.0	0.0	3.01159463936e-05	0.0	0.0	0.00592960979342	0.0	0.0	0.00395354583642	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1429336762e-05	2.5078369906e-05	0.0	0.000177372355251	0.000872433817716	0.000176538088093	0.0	0.0
Diversisporaceae	family	2.77592715967e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Diversispora	genus	0.000194314901177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5078369906e-05	0.0	0.0	0.0	0.0	0.0	0.0
Otospora	genus	0.000416389073951	0.0	0.0	0.0	3.96526428486e-05	2.69934675808e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000494193229553	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.57173470481e-05	0.000200626959248	0.0	0.0	0.0	2.94230146821e-05	0.0	0.0
Glomerales	order	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000760621536456	0.0	0.0	0.0	0.000122759636631	0.0	0.0	0.0	0.0	0.000209844714911	0.0	0.0	0.000216113416321	2.1429336762e-05	2.5078369906e-05	0.0	0.0	0.0	0.0	0.0	0.0
Claroideoglomus	genus	0.000305351987564	0.0	0.000329931892631	3.57130102496e-05	0.0	2.69934675808e-05	0.000120463785574	0.000190155384114	0.0145146767513	0.00023909716909	0.0	0.000982077093052	0.000790709167284	0.0	0.00233391010422	0.0	0.0013190239223	0.0	0.0	0.000907676348548	2.1429336762e-05	2.5078369906e-05	7.16075904046e-05	7.60167236792e-05	8.17906704109e-05	0.0	0.0	0.0
Glomeraceae	family	0.000888296691095	4.93120962572e-05	0.0	0.0	0.0	0.000134967337904	6.02318927872e-05	0.000190155384114	7.20331352422e-05	0.00153022188217	0.0	0.000932973238399	0.000395354583642	0.00121620682466	0.00132791436964	0.0	0.000269800347743	4.22083403681e-05	0.0	0.0	0.000600021429337	0.00025078369906	0.0	0.000152033447358	0.000272635568036	0.0	1.96683909289e-05	2.00779022608e-05
Glomeraceae incertae sedis	genus	0.0	2.46560481286e-05	2.35665637593e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000191277735272	0.0	0.000343726982568	0.0	0.000208492598513	0.000201199146916	0.0	0.0	0.0	0.0	0.0	8.57173470481e-05	0.0	0.0	0.0	2.72635568036e-05	0.0	0.0	0.0
Glomus	genus	0.0	2.46560481286e-05	0.0	0.0	0.0	0.0	0.0	8.14951646202e-05	0.0	0.0	0.0	0.000441934691873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.57173470481e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rhizophagus	genus	0.000111037086387	0.0	4.71331275187e-05	0.0	0.0	0.0	0.0	0.00016299032924	0.00133261300198	0.0136763580719	0.0	0.000613798183157	0.0	0.00583779275836	0.00587501508994	0.0	0.000419689429822	0.0	0.0	0.0	0.000814314796957	0.00025078369906	0.0	0.000202711263145	0.000327162681643	2.94230146821e-05	0.0	0.0
Septoglomus	genus	0.00116588940706	0.0	0.0	0.0	0.000118957928546	0.000242941208228	0.0	0.000353145713354	0.000144066270484	0.000143458301454	0.0	7.36557819789e-05	0.00133432171979	0.0	4.02398293831e-05	2.60511644871e-05	8.99334492476e-05	0.0	0.0	4.32226832642e-05	0.000578592092575	0.000150470219436	0.0	0.000278727986824	8.17906704109e-05	0.0	0.0	0.0
unknown	domain	0.0126582278481	0.00981310715519	0.0108406193293	0.0122138495054	0.00939767635513	0.00715326890892	0.00713747929529	0.00833967184614	0.00702323068612	0.00769892884468	0.0100389770891	0.0139700466487	0.0120088954781	0.0164709152825	0.0145265784073	0.0111498984005	0.00770429881887	0.00586695931116	0.00856361779915	0.0041061549101	0.0105860923604	0.0142445141066	0.00916577157179	0.0125934372229	0.0111780582895	0.00759113778798	0.00729697303464	0.00777014817492
Chlorophyta incertae sedis	genus	0.000277592715967	4.93120962572e-05	0.000400631583909	0.000392843112746	7.93052856973e-05	0.000512875884036	0.000240927571149	0.000461805932848	0.0141905276427	0.00090856924254	0.000114079285103	0.00142401178493	0.0	0.000938216693307	0.00857108365861	0.0	0.00350740452065	4.22083403681e-05	0.0	0.0178509681881	0.000128576020572	0.0	0.000286430361618	0.000582794881541	0.000436216908858	8.82690440463e-05	0.000118010345574	2.00779022608e-05
Streptophyta incertae sedis	genus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.60165676211e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.32226832642e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sample Counts	NA	36024	40558	42433	28001	25219	37046	33205	36812	27765	20912	52595	40730	20235	28778	24851	38386	33358	23692	30361	23136	46665	39875	13965	39465	36679	33987	50843	49806
