Taxon_Name	Level	Slashpile1	Slashpile10	Slashpile11	Slashpile13	Slashpile14	Slashpile15	Slashpile16	Slashpile17	Slashpile18	Slashpile19	Slashpile2	Slashpile20	Slashpile21	Slashpile22	Slashpile23	Slashpile24	Slashpile25	Slashpile26	Slashpile27	Slashpile28	Slashpile3	Slashpile4	Slashpile40	Slashpile5	Slashpile6	Slashpile7	Slashpile8	Slashpile9
Fellomyces	genus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.09668168783e-05	0.0	0.0	0.0	0.000133922592741	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tremella	genus	0.0	0.0	2.9486347821e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tremellales_unidentified_1	genus	0.000360025201764	6.40020480655e-05	0.000737158695524	0.000111020649841	4.14920542716e-05	8.67867216316e-05	0.000212871638402	0.0	4.09668168783e-05	0.0	0.0	6.59282700422e-05	4.46408642471e-05	7.81494216943e-05	0.000116995554169	0.0	0.0	0.0	0.0	0.0	0.000324432243574	0.000285551113649	0.000265533722783	0.000180076352373	0.000157282164203	0.000105370376875	0.000864738207481	0.000101423307076
Tremellomycetes_unidentified_1	genus	0.00156010920764	3.20010240328e-05	0.000648699652061	0.0	0.000124476162815	0.000216966804079	0.000141914425601	0.0	4.09668168783e-05	0.0	0.0	0.00121967299578	0.000133922592741	0.0	0.000116995554169	0.000114407749218	0.000100679587214	0.0	0.000284680141527	4.1625041625e-05	0.00154729223858	0.000178469446031	6.63834306957e-05	7.20305409494e-05	0.000786410821013	0.000140493835833	0.0	3.38077690253e-05
Trichosporon	genus	3.0002100147e-05	0.0	2.9486347821e-05	0.000148027533121	0.0	0.0	0.00340594621443	0.0	0.0	0.0	6.39386189258e-05	0.00151635021097	0.0	0.0	0.00386085328758	0.0	0.0	0.0	0.0	0.0	4.99126528575e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Paratritirachium	genus	0.000540037802646	0.024384780313	0.0222621926048	0.0891495818222	0.0108294261649	0.00581471034932	0.000319307457603	0.000233036858663	8.19336337567e-05	7.39316871211e-05	0.0104646206309	0.0	0.000848176420696	0.000429821819319	0.000779970361126	0.013995881321	0.000100679587214	0.00222414898028	0.00398552198137	0.000124875124875	0.00174694285001	0.0121002284409	0.0254912373871	0.00190880933516	0.00058980811576	0.0275016683643	0.00873106641747	0.00449643328037
Geminibasidium	genus	0.0	0.00121603891325	0.00117945391284	0.000518096365924	0.000124476162815	8.67867216316e-05	0.0	3.88394764439e-05	0.0	3.69658435606e-05	0.00102301790281	0.0	0.0	0.0	0.0	0.000152543665624	0.0	0.0	0.0	0.0	2.49563264287e-05	0.000356938892062	0.000730217737653	0.000108045811424	3.93205410506e-05	0.00101858030979	0.00362632151524	0.0
Chytridiomycota	phylum	6.0004200294e-05	0.000128004096131	0.0	3.70068832803e-05	0.0	4.33933608158e-05	0.000106435819201	3.88394764439e-05	8.19336337567e-05	0.000110897530682	8.52514919011e-05	0.000230748945148	8.92817284943e-05	0.00027352297593	0.000155994072225	3.81359164061e-05	0.000201359174427	0.0	0.0	0.000124875124875	7.48689792862e-05	3.56938892062e-05	6.63834306957e-05	3.60152704747e-05	7.86410821013e-05	0.000105370376875	0.000976317331027	0.000202846614152
Chytridiomycetes	class	0.0	0.000128004096131	2.9486347821e-05	0.000407075716083	0.000124476162815	0.000130180082447	0.0	0.0	0.0	3.69658435606e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.99126528575e-05	3.56938892062e-05	0.000663834306957	0.000252106893323	0.0	0.0	0.0	0.0
Chytridiales	order	0.0	0.0	0.0	0.000222041299682	4.14920542716e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.89985180563e-05	0.000114407749218	0.0	0.0	0.0	0.0	4.99126528575e-05	0.0	0.0	7.20305409494e-05	0.0	3.51234589582e-05	2.78947808865e-05	3.38077690253e-05
