Taxon_Name	Level	Slashpile1	Slashpile10	Slashpile11	Slashpile13	Slashpile14	Slashpile15	Slashpile16	Slashpile17	Slashpile18	Slashpile19	Slashpile2	Slashpile20	Slashpile21	Slashpile22	Slashpile23	Slashpile24	Slashpile25	Slashpile26	Slashpile27	Slashpile28	Slashpile3	Slashpile4	Slashpile40	Slashpile5	Slashpile6	Slashpile7	Slashpile8	Slashpile9
Lobulomycetaceae	family	0	1	2	0	0	0	0	4	23	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	1
Clydaea	genus	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lobulomyces	genus	4	0	0	1	2	8	2	0	0	0	0	0	0	13	0	2	0	0	1	0	10	5	0	4	0	7	0	4
Maunachytrium	genus	2	3	2	0	0	6	3	3	33	0	0	3	0	0	3	1	1	1	0	2	0	3	0	0	0	1	2	5
Alphamycetaceae	family	0	0	0	0	0	0	2	7	0	0	0	8	0	1	8	0	0	0	1	0	0	1	0	1	0	0	0	0
Betamyces	genus	7	0	0	0	0	0	8	17	0	0	1	14	0	1	0	0	8	0	0	15	5	1	0	1	1	1	0	0
Gammamyces	genus	0	0	0	0	0	0	5	0	0	0	0	0	0	2	7	0	0	0	0	0	0	0	0	0	0	0	0	0
Spizellomycetales	order	4	0	8	1	1	5	8	2	3	3	0	2	2	1	10	0	1	0	0	0	0	1	0	0	1	0	0	1
Olpidium	genus	0	2	0	0	0	0	0	1652	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
Powellomyces	genus	24	1	6	0	0	8	0	0	0	0	1	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
Spizellomycetaceae	family	6	1	5	0	0	3	10	0	0	11	0	6	0	0	14	0	0	0	1	1	0	0	0	2	1	0	0	8
Rhizophlyctis	genus	0	0	0	0	0	0	4	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
Spizellomyces	genus	4	0	0	0	0	0	18	0	0	13	1	2	3	1	14	0	1	0	0	1	2	0	0	1	0	0	0	36
Triparticalcar	genus	0	0	0	0	0	0	3	0	0	8	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	5
Spizellomycete	genus	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Monoblepharidales	order	0	0	0	0	0	0	2	0	1	0	0	0	0	1	1	0	13	1	0	3	0	0	0	0	0	0	0	0
Hyaloraphidium	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	79	4	0	0	0	0	4	0	0	0	0	0	0	0	0
Oedogoniomyces	genus	7	6	2	3	2	2	8	29	966	17	0	119	8	99	27	3	233	32	1	245	1	1	0	0	0	0	0	0
Fungi incertae sedis	phylum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0
leaf	genus	0	0	4	11	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	206	1	3	38	143	0	10	3
Zygomycota incertae sedis	class	18	18	28	11	12	15	18	1	14	8	28	9	5	523	58	17	4	2	16	0	19	30	1	14	12	28	26	10
Endogone	genus	143	1	0	3	3	55	16	0	552	8	1	16	1	25	13	0	0	0	0	0	1	0	2	39	15	86	5	42
Conidiobolus	genus	0	0	0	0	0	0	0	0	0	0	0	4	2	0	11	0	0	0	0	1	0	0	0	0	0	0	0	0
Mortierellaceae	family	341	49	109	62	30	29	18	8	18	7	77	349	361	124	112	26	2	11	16	4	96	23	12	161	19	33	217	128
Dissophora	genus	1249	59	97	97	39	21	26	52	99	30	56	175	289	745	168	42	2	14	48	51	179	41	26	239	42	56	57	213
Gamsiella	genus	4	1	78	34	11	16	3	0	1	4	5	347	94	4	11	1	0	0	3	0	25	0	4	22	8	22	39	104
Lobosporangium	genus	11	0	1	8	5	11	0	0	1	0	0	13	107	4	7	8	0	12	1	0	1	1	0	8	0	6	58	66
Mortierella	genus	620	99	180	85	22	56	12	30	124	8	88	240	666	20	74	35	0	6	14	4	82	12	20	288	12	52	306	222
Umbelopsis	genus	515	1579	2913	954	578	1300	1667	80	2	217	2145	64	92	48	182	831	0	52	1897	1	1276	2491	138	563	1172	1214	2559	457
Mucorales 2	order	3	1	6	2	4	2	37	0	0	0	92	1	2	1	1	2	0	0	4	0	28	10	9	8	3	6	2	10
Cunninghamella	genus	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Absidia -Lichtheimia	genus	1	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mucoraceae	family	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Halteromyces	genus	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mucor	genus	0	0	0	0	0	0	0	0	18	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhizopus	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Thamnidiaceae	family	8	1	2	1	5	2	147	0	1	0	63	1	4	3	8	3	0	2	5	0	30	3	5	15	3	5	5	12
Dicranophora	genus	139	7	12	4	15	61	3719	0	2	1	338	8	75	47	105	14	0	2	24	0	198	32	23	58	18	40	31	216
Thamnidium	genus	29	0	1	2	4	7	663	0	6	0	80	11	4	12	25	5	0	3	18	0	56	4	8	15	5	20	1	16
Kuzuhaea	genus	1	0	1	1	0	0	0	0	0	0	15	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Piptocephalis	genus	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glomeromycota	phylum	0	0	0	0	1	0	0	27	0	0	0	4	0	0	0	0	7	0	0	6	1	0	0	0	1	0	0	0
Ambispora	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	1	0	52	24	4	0	0
Archaeospora	genus	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glomeromycetes	class	5	1	0	1	0	1	0	77	0	1	0	23	0	0	1	2	37	0	0	28	9	7	0	1	0	0	0	0
Diversisporales	order	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Acaulosporaceae	family	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acaulospora	genus	0	0	0	0	0	0	1	0	0	124	0	0	80	0	0	0	0	0	0	0	1	1	0	7	32	6	0	0
Diversisporaceae	family	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Diversispora	genus	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Otospora	genus	15	0	0	0	1	1	0	0	0	0	0	0	10	0	0	0	0	0	0	0	4	8	0	0	0	1	0	0
Glomerales	order	0	0	0	0	0	0	0	28	0	0	0	5	0	0	0	0	7	0	0	5	1	1	0	0	0	0	0	0
Claroideoglomus	genus	11	0	14	1	0	1	4	7	403	5	0	40	16	0	58	0	44	0	0	21	1	1	1	3	3	0	0	0
Glomeraceae	family	32	2	0	0	0	5	2	7	2	32	0	38	8	35	33	0	9	1	0	0	28	10	0	6	10	0	1	1
Glomeraceae incertae sedis	genus	0	1	1	0	0	0	0	0	0	4	0	14	0	6	5	0	0	0	0	0	4	0	0	0	1	0	0	0
Glomus	genus	0	1	0	0	0	0	0	3	0	0	0	18	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
Rhizophagus	genus	4	0	2	0	0	0	0	6	37	286	0	25	0	168	146	0	14	0	0	0	38	10	0	8	12	1	0	0
Septoglomus	genus	42	0	0	0	3	9	0	13	4	3	0	3	27	0	1	1	3	0	0	1	27	6	0	11	3	0	0	0
unknown	domain	456	398	460	342	237	265	237	307	195	161	528	569	243	474	361	428	257	139	260	95	494	568	128	497	410	258	371	387
Chlorophyta incertae sedis	genus	10	2	17	11	2	19	8	17	394	19	6	58	0	27	213	0	117	1	0	413	6	0	4	23	16	3	6	1
Streptophyta incertae sedis	genus	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
